"","Year","hex","Family","tot_count","n.recs"
"1",2000,536,"Lycaenidae",1,1
"2",2000,564,"Nymphalidae",3,2
"3",2000,591,"Hesperiidae",5,5
"4",2000,591,"Lycaenidae",6,4
"5",2000,591,"Nymphalidae",12,11
"6",2000,591,"Papilionidae",6,4
"7",2000,591,"Pieridae",4,3
"8",2000,595,"Nymphalidae",1,1
"9",2000,617,"Hesperiidae",165,41
"10",2000,617,"Lycaenidae",289,17
"11",2000,617,"Nymphalidae",335,60
"12",2000,617,"Papilionidae",73,25
"13",2000,617,"Pieridae",225,25
"14",2000,620,"Hesperiidae",4,1
"15",2000,622,"Hesperiidae",176,10
"16",2000,622,"Lycaenidae",120,6
"17",2000,622,"Nymphalidae",284,13
"18",2000,622,"Papilionidae",4,2
"19",2000,622,"Pieridae",139,4
"20",2000,648,"Hesperiidae",627,92
"21",2000,648,"Lycaenidae",474,66
"22",2000,648,"Nymphalidae",1250,177
"23",2000,648,"Papilionidae",481,43
"24",2000,648,"Pieridae",941,50
"25",2000,649,"Nymphalidae",6,6
"26",2000,649,"Pieridae",9,3
"27",2000,673,"Hesperiidae",2,1
"28",2000,673,"Lycaenidae",3,2
"29",2000,673,"Nymphalidae",48,5
"30",2000,673,"Pieridae",2,2
"31",2000,676,"Hesperiidae",19,9
"32",2000,676,"Lycaenidae",55,13
"33",2000,676,"Nymphalidae",137,57
"34",2000,676,"Papilionidae",55,18
"35",2000,676,"Pieridae",891,38
"36",2000,701,"Hesperiidae",27,11
"37",2000,701,"Lycaenidae",34,8
"38",2000,701,"Nymphalidae",64,11
"39",2000,701,"Papilionidae",28,8
"40",2000,701,"Pieridae",11,4
"41",2000,702,"Hesperiidae",14,5
"42",2000,702,"Lycaenidae",21,2
"43",2000,702,"Nymphalidae",12,4
"44",2000,702,"Papilionidae",28,3
"45",2000,702,"Pieridae",4,3
"46",2000,3671,"Hesperiidae",75,43
"47",2000,3671,"Lycaenidae",1,1
"48",2000,3671,"Nymphalidae",66,33
"49",2000,3671,"Papilionidae",9,9
"50",2000,3671,"Pieridae",12,11
"51",2000,3672,"Hesperiidae",152,17
"52",2000,3672,"Lycaenidae",5,2
"53",2000,3672,"Nymphalidae",513,14
"54",2000,3672,"Papilionidae",29,7
"55",2000,3672,"Pieridae",762,5
"56",2000,3673,"Hesperiidae",56,15
"57",2000,3673,"Lycaenidae",2,2
"58",2000,3673,"Nymphalidae",73,9
"59",2000,3673,"Papilionidae",42,10
"60",2000,3673,"Pieridae",33,6
"61",2000,3700,"Hesperiidae",37,9
"62",2000,3700,"Lycaenidae",7,3
"63",2000,3700,"Nymphalidae",34,13
"64",2000,3700,"Papilionidae",4,2
"65",2000,3700,"Pieridae",106,11
"66",2000,3727,"Hesperiidae",85,24
"67",2000,3727,"Lycaenidae",383,3
"68",2000,3727,"Nymphalidae",258,31
"69",2000,3727,"Papilionidae",18,6
"70",2000,3727,"Pieridae",186,25
"71",2001,507,"Nymphalidae",1,1
"72",2001,510,"Nymphalidae",6,2
"73",2001,535,"Pieridae",6,1
"74",2001,536,"Hesperiidae",5,2
"75",2001,536,"Lycaenidae",4,1
"76",2001,536,"Nymphalidae",51,12
"77",2001,536,"Pieridae",4,2
"78",2001,537,"Nymphalidae",1,1
"79",2001,538,"Nymphalidae",1,1
"80",2001,562,"Hesperiidae",75,9
"81",2001,562,"Lycaenidae",28,7
"82",2001,562,"Nymphalidae",928,23
"83",2001,562,"Papilionidae",18,6
"84",2001,562,"Pieridae",53,11
"85",2001,563,"Hesperiidae",312,42
"86",2001,563,"Lycaenidae",148,43
"87",2001,563,"Nymphalidae",898,158
"88",2001,563,"Papilionidae",26,11
"89",2001,563,"Pieridae",267,55
"90",2001,566,"Nymphalidae",1,1
"91",2001,567,"Hesperiidae",63,14
"92",2001,567,"Lycaenidae",19,8
"93",2001,567,"Nymphalidae",50,20
"94",2001,567,"Papilionidae",2,1
"95",2001,567,"Pieridae",18,5
"96",2001,568,"Nymphalidae",3,3
"97",2001,589,"Hesperiidae",251,64
"98",2001,589,"Lycaenidae",565,38
"99",2001,589,"Nymphalidae",7307,136
"100",2001,589,"Papilionidae",52,17
"101",2001,589,"Pieridae",630,69
"102",2001,590,"Lycaenidae",3,3
"103",2001,590,"Nymphalidae",3,3
"104",2001,590,"Pieridae",1,1
"105",2001,591,"Hesperiidae",19,9
"106",2001,591,"Lycaenidae",8,8
"107",2001,591,"Nymphalidae",44,22
"108",2001,591,"Papilionidae",7,3
"109",2001,591,"Pieridae",20,5
"110",2001,592,"Hesperiidae",4,4
"111",2001,592,"Lycaenidae",4,2
"112",2001,592,"Nymphalidae",41,17
"113",2001,592,"Papilionidae",6,3
"114",2001,592,"Pieridae",5,3
"115",2001,593,"Hesperiidae",2,1
"116",2001,593,"Nymphalidae",39,7
"117",2001,593,"Pieridae",2,1
"118",2001,594,"Hesperiidae",84,33
"119",2001,594,"Lycaenidae",80,25
"120",2001,594,"Nymphalidae",92,44
"121",2001,594,"Papilionidae",13,6
"122",2001,594,"Pieridae",46,11
"123",2001,595,"Hesperiidae",391,101
"124",2001,595,"Lycaenidae",579,55
"125",2001,595,"Nymphalidae",2022,196
"126",2001,595,"Papilionidae",84,44
"127",2001,595,"Pieridae",337,88
"128",2001,616,"Hesperiidae",386,71
"129",2001,616,"Lycaenidae",564,29
"130",2001,616,"Nymphalidae",2051,122
"131",2001,616,"Papilionidae",91,19
"132",2001,616,"Pieridae",891,39
"133",2001,617,"Hesperiidae",230,37
"134",2001,617,"Lycaenidae",256,20
"135",2001,617,"Nymphalidae",702,95
"136",2001,617,"Papilionidae",130,33
"137",2001,617,"Pieridae",511,50
"138",2001,618,"Hesperiidae",43,4
"139",2001,618,"Lycaenidae",24,3
"140",2001,618,"Nymphalidae",121,17
"141",2001,618,"Papilionidae",5,4
"142",2001,618,"Pieridae",209,3
"143",2001,618,"Riodinidae",7,3
"144",2001,619,"Hesperiidae",9,5
"145",2001,619,"Nymphalidae",40,17
"146",2001,619,"Papilionidae",10,4
"147",2001,619,"Pieridae",8,5
"148",2001,620,"Hesperiidae",74,19
"149",2001,620,"Lycaenidae",39,14
"150",2001,620,"Nymphalidae",142,46
"151",2001,620,"Papilionidae",41468,11
"152",2001,620,"Pieridae",116,23
"153",2001,621,"Hesperiidae",177,28
"154",2001,621,"Lycaenidae",75,17
"155",2001,621,"Nymphalidae",291,60
"156",2001,621,"Papilionidae",72,12
"157",2001,621,"Pieridae",197,29
"158",2001,622,"Hesperiidae",44433,380
"159",2001,622,"Lycaenidae",42684,198
"160",2001,622,"Nymphalidae",3826,616
"161",2001,622,"Papilionidae",404,133
"162",2001,622,"Pieridae",43125,228
"163",2001,622,"Riodinidae",9,2
"164",2001,644,"Hesperiidae",1,1
"165",2001,644,"Lycaenidae",3,2
"166",2001,644,"Nymphalidae",4,1
"167",2001,644,"Pieridae",6,1
"168",2001,646,"Nymphalidae",2,2
"169",2001,647,"Hesperiidae",69,8
"170",2001,647,"Lycaenidae",9,2
"171",2001,647,"Nymphalidae",83,19
"172",2001,647,"Papilionidae",15,6
"173",2001,647,"Pieridae",149,4
"174",2001,648,"Hesperiidae",43271,268
"175",2001,648,"Lycaenidae",858,144
"176",2001,648,"Nymphalidae",44768,469
"177",2001,648,"Papilionidae",1000,110
"178",2001,648,"Pieridae",2990,170
"179",2001,649,"Hesperiidae",1599,251
"180",2001,649,"Lycaenidae",923,183
"181",2001,649,"Nymphalidae",3045,469
"182",2001,649,"Papilionidae",325,85
"183",2001,649,"Pieridae",1254,208
"184",2001,671,"Hesperiidae",81,29
"185",2001,671,"Lycaenidae",37,13
"186",2001,671,"Nymphalidae",41382,38
"187",2001,671,"Papilionidae",51,14
"188",2001,671,"Pieridae",41408,12
"189",2001,672,"Lycaenidae",2,1
"190",2001,673,"Hesperiidae",23,8
"191",2001,673,"Lycaenidae",48,7
"192",2001,673,"Nymphalidae",105,24
"193",2001,673,"Papilionidae",45,12
"194",2001,673,"Pieridae",66,9
"195",2001,674,"Nymphalidae",9,8
"196",2001,675,"Hesperiidae",710,67
"197",2001,675,"Lycaenidae",433,43
"198",2001,675,"Nymphalidae",878,114
"199",2001,675,"Papilionidae",485,42
"200",2001,675,"Pieridae",384,51
"201",2001,676,"Hesperiidae",903,197
"202",2001,676,"Lycaenidae",382,93
"203",2001,676,"Nymphalidae",963,269
"204",2001,676,"Papilionidae",410,115
"205",2001,676,"Pieridae",829,180
"206",2001,698,"Lycaenidae",1,1
"207",2001,698,"Nymphalidae",41435,9
"208",2001,698,"Papilionidae",10,3
"209",2001,698,"Pieridae",6,2
"210",2001,700,"Hesperiidae",139,10
"211",2001,700,"Lycaenidae",12,1
"212",2001,700,"Nymphalidae",380,47
"213",2001,700,"Pieridae",119,23
"214",2001,701,"Hesperiidae",77,23
"215",2001,701,"Lycaenidae",52,9
"216",2001,701,"Nymphalidae",286,47
"217",2001,701,"Papilionidae",75,16
"218",2001,701,"Pieridae",17,8
"219",2001,702,"Hesperiidae",286,51
"220",2001,702,"Lycaenidae",108,34
"221",2001,702,"Nymphalidae",345,91
"222",2001,702,"Papilionidae",112,21
"223",2001,702,"Pieridae",242,74
"224",2001,703,"Hesperiidae",507,81
"225",2001,703,"Lycaenidae",150,25
"226",2001,703,"Nymphalidae",605,96
"227",2001,703,"Papilionidae",77,16
"228",2001,703,"Pieridae",333,38
"229",2001,725,"Hesperiidae",2,1
"230",2001,725,"Nymphalidae",38,5
"231",2001,725,"Papilionidae",15,2
"232",2001,725,"Pieridae",7,2
"233",2001,726,"Lycaenidae",5,4
"234",2001,726,"Nymphalidae",36,11
"235",2001,726,"Papilionidae",28,9
"236",2001,726,"Pieridae",16,6
"237",2001,728,"Hesperiidae",129,32
"238",2001,728,"Lycaenidae",99,18
"239",2001,728,"Nymphalidae",483,46
"240",2001,728,"Papilionidae",129,23
"241",2001,728,"Pieridae",29,12
"242",2001,729,"Hesperiidae",39,11
"243",2001,729,"Lycaenidae",12,5
"244",2001,729,"Nymphalidae",62,14
"245",2001,729,"Papilionidae",8,6
"246",2001,729,"Pieridae",19,7
"247",2001,730,"Hesperiidae",7,2
"248",2001,730,"Lycaenidae",1,1
"249",2001,730,"Nymphalidae",3,3
"250",2001,730,"Papilionidae",8,3
"251",2001,730,"Pieridae",1,1
"252",2001,732,"Hesperiidae",100,17
"253",2001,732,"Lycaenidae",142,5
"254",2001,732,"Nymphalidae",67,14
"255",2001,732,"Papilionidae",66,11
"256",2001,732,"Pieridae",28,9
"257",2001,733,"Hesperiidae",353,48
"258",2001,733,"Lycaenidae",384,12
"259",2001,733,"Nymphalidae",595,51
"260",2001,733,"Papilionidae",468,9
"261",2001,733,"Pieridae",365,20
"262",2001,733,"Riodinidae",59,2
"263",2001,736,"Nymphalidae",8,3
"264",2001,736,"Pieridae",68,1
"265",2001,3671,"Hesperiidae",207,100
"266",2001,3671,"Lycaenidae",13,9
"267",2001,3671,"Nymphalidae",328,144
"268",2001,3671,"Papilionidae",108,38
"269",2001,3671,"Pieridae",81,50
"270",2001,3672,"Hesperiidae",171,22
"271",2001,3672,"Lycaenidae",44,11
"272",2001,3672,"Nymphalidae",541,22
"273",2001,3672,"Papilionidae",36,7
"274",2001,3672,"Pieridae",364,7
"275",2001,3673,"Hesperiidae",169,28
"276",2001,3673,"Lycaenidae",6,5
"277",2001,3673,"Nymphalidae",236,29
"278",2001,3673,"Papilionidae",88,17
"279",2001,3673,"Pieridae",445,12
"280",2001,3700,"Hesperiidae",4912,448
"281",2001,3700,"Lycaenidae",728,65
"282",2001,3700,"Nymphalidae",4780,400
"283",2001,3700,"Papilionidae",1075,159
"284",2001,3700,"Pieridae",5532,159
"285",2001,3700,"Riodinidae",41,11
"286",2001,3727,"Hesperiidae",247,55
"287",2001,3727,"Lycaenidae",781,13
"288",2001,3727,"Nymphalidae",538,71
"289",2001,3727,"Papilionidae",41508,16
"290",2001,3727,"Pieridae",400,42
"291",2002,507,"Lycaenidae",1,1
"292",2002,507,"Nymphalidae",1,1
"293",2002,534,"Hesperiidae",4,1
"294",2002,534,"Lycaenidae",8,3
"295",2002,534,"Pieridae",3,2
"296",2002,535,"Hesperiidae",27,9
"297",2002,535,"Lycaenidae",255,16
"298",2002,535,"Nymphalidae",50,18
"299",2002,535,"Papilionidae",1,1
"300",2002,535,"Pieridae",27,5
"301",2002,562,"Hesperiidae",170,42
"302",2002,562,"Lycaenidae",96,25
"303",2002,562,"Nymphalidae",342,64
"304",2002,562,"Papilionidae",10,5
"305",2002,562,"Pieridae",205,15
"306",2002,563,"Hesperiidae",223,45
"307",2002,563,"Lycaenidae",427,71
"308",2002,563,"Nymphalidae",841,151
"309",2002,563,"Papilionidae",32,16
"310",2002,563,"Pieridae",424,48
"311",2002,567,"Hesperiidae",326,37
"312",2002,567,"Lycaenidae",72,13
"313",2002,567,"Nymphalidae",732,73
"314",2002,567,"Papilionidae",204,8
"315",2002,567,"Pieridae",465,29
"316",2002,568,"Lycaenidae",1,1
"317",2002,568,"Nymphalidae",3,1
"318",2002,568,"Pieridae",1,1
"319",2002,589,"Hesperiidae",133,33
"320",2002,589,"Lycaenidae",171,15
"321",2002,589,"Nymphalidae",406,57
"322",2002,589,"Papilionidae",33,9
"323",2002,589,"Pieridae",1280,21
"324",2002,590,"Hesperiidae",65,13
"325",2002,590,"Lycaenidae",73,12
"326",2002,590,"Nymphalidae",194,46
"327",2002,590,"Papilionidae",47,14
"328",2002,590,"Pieridae",279,18
"329",2002,591,"Hesperiidae",121,36
"330",2002,591,"Lycaenidae",41,17
"331",2002,591,"Nymphalidae",247,75
"332",2002,591,"Papilionidae",110,37
"333",2002,591,"Pieridae",250,47
"334",2002,592,"Hesperiidae",54,7
"335",2002,592,"Lycaenidae",5,2
"336",2002,592,"Nymphalidae",147,10
"337",2002,592,"Papilionidae",40,4
"338",2002,592,"Pieridae",3,1
"339",2002,593,"Hesperiidae",46,14
"340",2002,593,"Lycaenidae",10,5
"341",2002,593,"Nymphalidae",1179,46
"342",2002,593,"Papilionidae",6,3
"343",2002,593,"Pieridae",1507,34
"344",2002,594,"Hesperiidae",70,22
"345",2002,594,"Lycaenidae",25,10
"346",2002,594,"Nymphalidae",55,20
"347",2002,594,"Papilionidae",27,3
"348",2002,594,"Pieridae",9,4
"349",2002,595,"Hesperiidae",1347,166
"350",2002,595,"Lycaenidae",605,104
"351",2002,595,"Nymphalidae",1506,182
"352",2002,595,"Papilionidae",68,50
"353",2002,595,"Pieridae",839,97
"354",2002,616,"Hesperiidae",92,25
"355",2002,616,"Lycaenidae",150,12
"356",2002,616,"Nymphalidae",297,34
"357",2002,616,"Papilionidae",34,6
"358",2002,616,"Pieridae",86,9
"359",2002,617,"Hesperiidae",802,106
"360",2002,617,"Lycaenidae",2015,71
"361",2002,617,"Nymphalidae",2984,253
"362",2002,617,"Papilionidae",477,69
"363",2002,617,"Pieridae",2374,122
"364",2002,618,"Hesperiidae",2,2
"365",2002,618,"Lycaenidae",4,2
"366",2002,618,"Nymphalidae",17,9
"367",2002,618,"Papilionidae",23,7
"368",2002,618,"Pieridae",14,5
"369",2002,619,"Hesperiidae",33,11
"370",2002,619,"Lycaenidae",48,9
"371",2002,619,"Nymphalidae",6364,31
"372",2002,619,"Papilionidae",88,12
"373",2002,619,"Pieridae",116,10
"374",2002,620,"Hesperiidae",106,11
"375",2002,620,"Lycaenidae",89,9
"376",2002,620,"Nymphalidae",218,19
"377",2002,620,"Papilionidae",117,5
"378",2002,620,"Pieridae",340,11
"379",2002,621,"Hesperiidae",137,27
"380",2002,621,"Lycaenidae",53,21
"381",2002,621,"Nymphalidae",174,43
"382",2002,621,"Papilionidae",34,8
"383",2002,621,"Pieridae",277,30
"384",2002,622,"Hesperiidae",6584,960
"385",2002,622,"Lycaenidae",1937,408
"386",2002,622,"Nymphalidae",7366,839
"387",2002,622,"Papilionidae",732,234
"388",2002,622,"Pieridae",45027,439
"389",2002,622,"Riodinidae",93,4
"390",2002,644,"Hesperiidae",2,1
"391",2002,645,"Hesperiidae",385,89
"392",2002,645,"Lycaenidae",334,29
"393",2002,645,"Nymphalidae",887,85
"394",2002,645,"Papilionidae",193,31
"395",2002,645,"Pieridae",822,48
"396",2002,646,"Hesperiidae",980,113
"397",2002,646,"Lycaenidae",41505,44
"398",2002,646,"Nymphalidae",650,132
"399",2002,646,"Papilionidae",173,51
"400",2002,646,"Pieridae",838,66
"401",2002,647,"Hesperiidae",74,15
"402",2002,647,"Lycaenidae",48,2
"403",2002,647,"Nymphalidae",53,16
"404",2002,647,"Papilionidae",94,7
"405",2002,647,"Pieridae",10,5
"406",2002,648,"Hesperiidae",2259,352
"407",2002,648,"Lycaenidae",1653,150
"408",2002,648,"Nymphalidae",2431,420
"409",2002,648,"Papilionidae",1219,150
"410",2002,648,"Pieridae",43310,191
"411",2002,649,"Hesperiidae",86517,570
"412",2002,649,"Lycaenidae",1846,363
"413",2002,649,"Nymphalidae",6921,479
"414",2002,649,"Papilionidae",675,167
"415",2002,649,"Pieridae",3667,333
"416",2002,671,"Hesperiidae",41413,3
"417",2002,671,"Lycaenidae",1,1
"418",2002,671,"Nymphalidae",9,3
"419",2002,671,"Riodinidae",3,1
"420",2002,672,"Pieridae",3,1
"421",2002,673,"Hesperiidae",138,28
"422",2002,673,"Lycaenidae",141,20
"423",2002,673,"Nymphalidae",238,53
"424",2002,673,"Papilionidae",58,24
"425",2002,673,"Pieridae",272,34
"426",2002,674,"Hesperiidae",2,2
"427",2002,674,"Nymphalidae",2,2
"428",2002,675,"Hesperiidae",625,61
"429",2002,675,"Lycaenidae",150,27
"430",2002,675,"Nymphalidae",364,50
"431",2002,675,"Papilionidae",231,32
"432",2002,675,"Pieridae",295,32
"433",2002,676,"Hesperiidae",728,164
"434",2002,676,"Lycaenidae",311,106
"435",2002,676,"Nymphalidae",741,169
"436",2002,676,"Papilionidae",511,96
"437",2002,676,"Pieridae",1115,142
"438",2002,698,"Hesperiidae",611,248
"439",2002,698,"Lycaenidae",63,32
"440",2002,698,"Nymphalidae",817,212
"441",2002,698,"Papilionidae",116,51
"442",2002,698,"Pieridae",352,103
"443",2002,699,"Lycaenidae",2,2
"444",2002,699,"Nymphalidae",16,4
"445",2002,699,"Papilionidae",5,2
"446",2002,699,"Pieridae",3,2
"447",2002,700,"Hesperiidae",28,12
"448",2002,700,"Lycaenidae",16,5
"449",2002,700,"Nymphalidae",138,26
"450",2002,700,"Papilionidae",67,13
"451",2002,700,"Pieridae",16,6
"452",2002,701,"Hesperiidae",647,76
"453",2002,701,"Lycaenidae",134,32
"454",2002,701,"Nymphalidae",434,92
"455",2002,701,"Papilionidae",233,35
"456",2002,701,"Pieridae",246,23
"457",2002,702,"Hesperiidae",1255,64
"458",2002,702,"Lycaenidae",495,37
"459",2002,702,"Nymphalidae",1236,91
"460",2002,702,"Papilionidae",754,26
"461",2002,702,"Pieridae",203,35
"462",2002,703,"Hesperiidae",669,47
"463",2002,703,"Lycaenidae",109,14
"464",2002,703,"Nymphalidae",1464,41
"465",2002,703,"Papilionidae",98,19
"466",2002,703,"Pieridae",346,19
"467",2002,725,"Hesperiidae",49,18
"468",2002,725,"Lycaenidae",11,3
"469",2002,725,"Nymphalidae",13,4
"470",2002,725,"Papilionidae",80,8
"471",2002,725,"Pieridae",14,4
"472",2002,726,"Hesperiidae",54,6
"473",2002,726,"Nymphalidae",83193,9
"474",2002,726,"Papilionidae",2,2
"475",2002,726,"Pieridae",9,4
"476",2002,728,"Hesperiidae",189,65
"477",2002,728,"Lycaenidae",43,19
"478",2002,728,"Nymphalidae",476,85
"479",2002,728,"Papilionidae",136,46
"480",2002,728,"Pieridae",71,14
"481",2002,729,"Hesperiidae",515,86
"482",2002,729,"Lycaenidae",160,30
"483",2002,729,"Nymphalidae",652,105
"484",2002,729,"Papilionidae",106,19
"485",2002,729,"Pieridae",142,37
"486",2002,730,"Hesperiidae",2,1
"487",2002,730,"Lycaenidae",4,1
"488",2002,730,"Nymphalidae",25,9
"489",2002,730,"Papilionidae",8,5
"490",2002,730,"Pieridae",17,4
"491",2002,732,"Hesperiidae",479,22
"492",2002,732,"Lycaenidae",28,6
"493",2002,732,"Nymphalidae",184,9
"494",2002,732,"Papilionidae",248,8
"495",2002,732,"Pieridae",516,6
"496",2002,733,"Hesperiidae",157,17
"497",2002,733,"Lycaenidae",39,8
"498",2002,733,"Nymphalidae",757,17
"499",2002,733,"Papilionidae",71,10
"500",2002,733,"Pieridae",137,11
"501",2002,736,"Hesperiidae",6,5
"502",2002,736,"Lycaenidae",12,6
"503",2002,736,"Nymphalidae",168,17
"504",2002,736,"Pieridae",251,15
"505",2002,3671,"Hesperiidae",4264,493
"506",2002,3671,"Lycaenidae",88,47
"507",2002,3671,"Nymphalidae",1177,244
"508",2002,3671,"Papilionidae",338,82
"509",2002,3671,"Pieridae",1056,134
"510",2002,3671,"Riodinidae",2,2
"511",2002,3672,"Hesperiidae",421,62
"512",2002,3672,"Lycaenidae",42,10
"513",2002,3672,"Nymphalidae",864,45
"514",2002,3672,"Papilionidae",130,28
"515",2002,3672,"Pieridae",550,24
"516",2002,3673,"Hesperiidae",47,9
"517",2002,3673,"Lycaenidae",2,2
"518",2002,3673,"Nymphalidae",72,20
"519",2002,3673,"Papilionidae",96,21
"520",2002,3673,"Pieridae",35,8
"521",2002,3700,"Hesperiidae",5720,809
"522",2002,3700,"Lycaenidae",1007,96
"523",2002,3700,"Nymphalidae",6948,743
"524",2002,3700,"Papilionidae",2749,396
"525",2002,3700,"Pieridae",6852,304
"526",2002,3700,"Riodinidae",162,26
"527",2002,3727,"Hesperiidae",374,115
"528",2002,3727,"Lycaenidae",2260,9
"529",2002,3727,"Nymphalidae",1958,190
"530",2002,3727,"Papilionidae",214,54
"531",2002,3727,"Pieridae",967,97
"532",2002,3727,"Riodinidae",8,2
"533",2003,507,"Hesperiidae",7,1
"534",2003,507,"Lycaenidae",50,5
"535",2003,507,"Nymphalidae",63,15
"536",2003,507,"Pieridae",14,3
"537",2003,508,"Nymphalidae",3,2
"538",2003,534,"Hesperiidae",2,2
"539",2003,534,"Lycaenidae",4,2
"540",2003,534,"Nymphalidae",76,18
"541",2003,534,"Papilionidae",10,4
"542",2003,534,"Pieridae",34,6
"543",2003,535,"Hesperiidae",78,10
"544",2003,535,"Lycaenidae",146,20
"545",2003,535,"Nymphalidae",226,37
"546",2003,535,"Papilionidae",19,1
"547",2003,535,"Pieridae",44,8
"548",2003,537,"Nymphalidae",1,1
"549",2003,541,"Nymphalidae",1,1
"550",2003,562,"Hesperiidae",91,28
"551",2003,562,"Lycaenidae",110,17
"552",2003,562,"Nymphalidae",397,42
"553",2003,562,"Papilionidae",12,4
"554",2003,562,"Pieridae",51,9
"555",2003,563,"Hesperiidae",163,48
"556",2003,563,"Lycaenidae",139,51
"557",2003,563,"Nymphalidae",560,134
"558",2003,563,"Papilionidae",27,13
"559",2003,563,"Pieridae",192,43
"560",2003,564,"Hesperiidae",5,1
"561",2003,564,"Lycaenidae",8,3
"562",2003,564,"Nymphalidae",20,5
"563",2003,564,"Papilionidae",3,1
"564",2003,564,"Pieridae",3,2
"565",2003,567,"Hesperiidae",71,11
"566",2003,567,"Lycaenidae",8,4
"567",2003,567,"Nymphalidae",98,25
"568",2003,567,"Papilionidae",11,2
"569",2003,567,"Pieridae",9,5
"570",2003,568,"Hesperiidae",22,4
"571",2003,568,"Lycaenidae",49,8
"572",2003,568,"Nymphalidae",34,11
"573",2003,568,"Papilionidae",31,9
"574",2003,568,"Pieridae",16,10
"575",2003,589,"Hesperiidae",132,23
"576",2003,589,"Lycaenidae",140,10
"577",2003,589,"Nymphalidae",320,38
"578",2003,589,"Papilionidae",6,5
"579",2003,589,"Pieridae",86,12
"580",2003,590,"Hesperiidae",1,1
"581",2003,590,"Lycaenidae",9,3
"582",2003,590,"Nymphalidae",19,8
"583",2003,590,"Papilionidae",2,2
"584",2003,590,"Pieridae",14,6
"585",2003,591,"Hesperiidae",138,54
"586",2003,591,"Lycaenidae",26,14
"587",2003,591,"Nymphalidae",391,93
"588",2003,591,"Papilionidae",112,36
"589",2003,591,"Pieridae",148,28
"590",2003,592,"Hesperiidae",23,3
"591",2003,592,"Lycaenidae",9,2
"592",2003,592,"Nymphalidae",243,21
"593",2003,592,"Papilionidae",14,3
"594",2003,592,"Pieridae",314,4
"595",2003,593,"Hesperiidae",95,18
"596",2003,593,"Lycaenidae",82,17
"597",2003,593,"Nymphalidae",631,45
"598",2003,593,"Papilionidae",38,7
"599",2003,593,"Pieridae",178,16
"600",2003,594,"Hesperiidae",38,16
"601",2003,594,"Lycaenidae",41389,10
"602",2003,594,"Nymphalidae",41482,36
"603",2003,594,"Papilionidae",11,5
"604",2003,594,"Pieridae",103,10
"605",2003,595,"Hesperiidae",18593,152
"606",2003,595,"Lycaenidae",625,116
"607",2003,595,"Nymphalidae",1208,195
"608",2003,595,"Papilionidae",139,41
"609",2003,595,"Pieridae",1164,76
"610",2003,616,"Hesperiidae",144,26
"611",2003,616,"Lycaenidae",42,9
"612",2003,616,"Nymphalidae",230,20
"613",2003,616,"Papilionidae",8,3
"614",2003,616,"Pieridae",64,12
"615",2003,617,"Hesperiidae",392,63
"616",2003,617,"Lycaenidae",997,66
"617",2003,617,"Nymphalidae",2286,230
"618",2003,617,"Papilionidae",201,70
"619",2003,617,"Pieridae",524,85
"620",2003,618,"Hesperiidae",9,4
"621",2003,618,"Lycaenidae",17,4
"622",2003,618,"Nymphalidae",192,44
"623",2003,618,"Papilionidae",23,9
"624",2003,618,"Pieridae",30,11
"625",2003,619,"Hesperiidae",6,1
"626",2003,619,"Lycaenidae",56,2
"627",2003,619,"Nymphalidae",64,7
"628",2003,619,"Papilionidae",6,4
"629",2003,619,"Pieridae",79,2
"630",2003,620,"Hesperiidae",29,11
"631",2003,620,"Lycaenidae",45,6
"632",2003,620,"Nymphalidae",52,16
"633",2003,620,"Papilionidae",7,3
"634",2003,620,"Pieridae",41484,5
"635",2003,621,"Hesperiidae",142,17
"636",2003,621,"Lycaenidae",87,10
"637",2003,621,"Nymphalidae",208,32
"638",2003,621,"Papilionidae",142,8
"639",2003,621,"Pieridae",146,8
"640",2003,622,"Hesperiidae",4356,645
"641",2003,622,"Lycaenidae",1736,348
"642",2003,622,"Nymphalidae",5060,936
"643",2003,622,"Papilionidae",1075,255
"644",2003,622,"Pieridae",5915,355
"645",2003,644,"Nymphalidae",4,3
"646",2003,644,"Papilionidae",2,1
"647",2003,644,"Pieridae",22,9
"648",2003,645,"Hesperiidae",125,52
"649",2003,645,"Lycaenidae",208,26
"650",2003,645,"Nymphalidae",795,80
"651",2003,645,"Papilionidae",98,23
"652",2003,645,"Pieridae",472,31
"653",2003,646,"Hesperiidae",353,79
"654",2003,646,"Lycaenidae",106,35
"655",2003,646,"Nymphalidae",716,136
"656",2003,646,"Papilionidae",116,41
"657",2003,646,"Pieridae",872,88
"658",2003,647,"Hesperiidae",18,6
"659",2003,647,"Nymphalidae",32,10
"660",2003,647,"Papilionidae",12,2
"661",2003,647,"Pieridae",1,1
"662",2003,648,"Hesperiidae",1230,173
"663",2003,648,"Lycaenidae",658,86
"664",2003,648,"Nymphalidae",1255,312
"665",2003,648,"Papilionidae",555,88
"666",2003,648,"Pieridae",84751,115
"667",2003,649,"Hesperiidae",1235,192
"668",2003,649,"Lycaenidae",1152,184
"669",2003,649,"Nymphalidae",2781,548
"670",2003,649,"Papilionidae",1048,158
"671",2003,649,"Pieridae",2707,230
"672",2003,671,"Lycaenidae",1,1
"673",2003,671,"Nymphalidae",82957,10
"674",2003,671,"Papilionidae",124337,5
"675",2003,671,"Pieridae",4,2
"676",2003,672,"Hesperiidae",95,8
"677",2003,672,"Lycaenidae",6,2
