"week","cell","taxon_family_name","count"
16,675,"Lasiocampidae",7
16,675,"Noctuidae",1
16,676,"",24
16,676,"Depressariidae",1
16,676,"Drepanidae",1
16,676,"Erebidae",27
16,676,"Gelechiidae",2
16,676,"Geometridae",9
16,676,"Lasiocampidae",76
16,676,"Noctuidae",16
16,676,"Nymphalidae",10
16,676,"Pieridae",1
16,676,"Psychidae",1
16,702,"",11
16,702,"Erebidae",10
16,702,"Geometridae",7
16,702,"Lasiocampidae",63
16,702,"Noctuidae",6
16,702,"Nymphalidae",4
16,702,"Saturniidae",1
16,703,"",20
16,703,"Erebidae",21
16,703,"Geometridae",12
16,703,"Lasiocampidae",164
16,703,"Noctuidae",23
16,703,"Nymphalidae",2
16,703,"Papilionidae",4
16,703,"Saturniidae",1
16,733,"Erebidae",1
16,733,"Geometridae",1
16,733,"Lasiocampidae",2
16,733,"Noctuidae",1
16,733,"Papilionidae",2
16,736,"Erebidae",1
16,736,"Noctuidae",1
16,739,"",2
16,739,"Erebidae",1
16,739,"Geometridae",2
16,739,"Noctuidae",1
17,507,"Erebidae",1
17,534,"",2
17,534,"Erebidae",30
17,534,"Geometridae",1
17,534,"Noctuidae",3
17,534,"Tineidae",1
17,535,"Erebidae",1
17,562,"",1
17,562,"Erebidae",3
17,562,"Noctuidae",3
17,563,"Erebidae",3
17,564,"Noctuidae",1
17,565,"Erebidae",2
17,566,"",1
17,566,"Erebidae",18
17,566,"Geometridae",1
17,566,"Lasiocampidae",2
17,566,"Noctuidae",4
17,566,"Psychidae",1
17,567,"",2
17,567,"Carposinidae",1
17,567,"Erebidae",13
17,567,"Noctuidae",1
17,568,"Erebidae",3
17,568,"Geometridae",1
17,568,"Noctuidae",1
17,589,"Erebidae",1
17,590,"",4
17,590,"Erebidae",23
17,590,"Lasiocampidae",2
17,590,"Lycaenidae",1
17,591,"Erebidae",8
17,591,"Lasiocampidae",1
17,591,"Noctuidae",2
17,591,"Nymphalidae",1
17,592,"",2
17,592,"Erebidae",6
17,592,"Lasiocampidae",4
17,592,"Saturniidae",1
17,593,"",2
17,593,"Erebidae",55
17,593,"Lasiocampidae",5
17,593,"Noctuidae",15
17,593,"Nymphalidae",1
17,594,"Erebidae",13
17,594,"Lasiocampidae",1
17,594,"Noctuidae",6
17,594,"Psychidae",2
17,595,"",26
17,595,"Erebidae",62
17,595,"Geometridae",9
17,595,"Lasiocampidae",27
17,595,"Noctuidae",19
17,595,"Notodontidae",1
17,595,"Pyralidae",2
17,616,"",4
17,616,"Lasiocampidae",3
17,616,"Noctuidae",1
17,617,"",7
17,617,"Attevidae",1
17,617,"Erebidae",2
17,617,"Lasiocampidae",7
17,617,"Noctuidae",1
17,618,"",6
17,618,"Blastobasidae",1
17,618,"Erebidae",2
17,618,"Noctuidae",1
17,619,"",1
17,619,"Erebidae",6
17,619,"Geometridae",2
17,619,"Lasiocampidae",3
17,619,"Noctuidae",2
17,619,"Psychidae",1
17,620,"",7
17,620,"Erebidae",19
17,620,"Geometridae",4
17,620,"Lasiocampidae",3
17,620,"Noctuidae",1
17,620,"Nymphalidae",1
17,621,"",3
17,621,"Erebidae",13
17,621,"Geometridae",1
17,621,"Lasiocampidae",1
17,621,"Noctuidae",2
17,622,"",8
17,622,"Erebidae",32
17,622,"Lasiocampidae",30
17,622,"Noctuidae",8
17,622,"Nymphalidae",1
17,622,"Sphingidae",2
17,622,"Tortricidae",1
17,644,"",6
17,644,"Lasiocampidae",8
17,644,"Nymphalidae",2
17,645,"",11
17,645,"Erebidae",1
17,645,"Geometridae",1
17,645,"Lasiocampidae",6
17,645,"Noctuidae",2
17,646,"",7
17,646,"Erebidae",7
17,646,"Geometridae",6
17,646,"Lasiocampidae",7
17,646,"Noctuidae",2
17,647,"",7
17,647,"Drepanidae",1
17,647,"Erebidae",14
17,647,"Geometridae",1
17,647,"Lasiocampidae",9
17,647,"Noctuidae",3
17,647,"Nymphalidae",3
17,647,"Saturniidae",1
17,648,"",9
17,648,"Erebidae",21
17,648,"Gelechiidae",1
17,648,"Geometridae",2
17,648,"Lasiocampidae",9
17,648,"Noctuidae",13
17,648,"Nymphalidae",2
17,649,"",30
17,649,"Drepanidae",1
17,649,"Erebidae",38
17,649,"Geometridae",15
17,649,"Hesperiidae",1
17,649,"Lasiocampidae",85
17,649,"Noctuidae",20
17,649,"Nymphalidae",5
17,649,"Psychidae",1
17,649,"Zygaenidae",1
17,672,"",2
17,672,"Geometridae",1
17,672,"Lasiocampidae",8
17,672,"Noctuidae",1
17,672,"Nymphalidae",2
17,673,"",7
17,673,"Erebidae",4
17,673,"Lasiocampidae",9
17,673,"Noctuidae",2
17,673,"Nymphalidae",1
17,674,"",7
17,674,"Erebidae",3
17,674,"Geometridae",2
17,674,"Lasiocampidae",30
17,674,"Noctuidae",2
17,674,"Nymphalidae",1
17,674,"Saturniidae",1
17,675,"",6
17,675,"Erebidae",6
17,675,"Geometridae",3
17,675,"Lasiocampidae",12
17,675,"Noctuidae",2
17,675,"Nymphalidae",1
17,676,"",68
17,676,"Erebidae",39
17,676,"Geometridae",22
17,676,"Lasiocampidae",139
17,676,"Noctuidae",34
17,676,"Notodontidae",1
17,676,"Nymphalidae",35
17,676,"Papilionidae",1
17,676,"Pieridae",1
17,676,"Sphingidae",1
17,676,"Zygaenidae",2
17,702,"",43
17,702,"Erebidae",28
17,702,"Geometridae",16
17,702,"Hesperiidae",1
17,702,"Lasiocampidae",151
17,702,"Noctuidae",7
17,702,"Notodontidae",1
17,702,"Nymphalidae",11
17,702,"Psychidae",1
17,702,"Saturniidae",1
17,702,"Tortricidae",1
17,703,"",43
17,703,"Cossidae",1
17,703,"Erebidae",35
17,703,"Geometridae",14
17,703,"Lasiocampidae",218
17,703,"Noctuidae",22
17,703,"Notodontidae",2
17,703,"Nymphalidae",19
17,703,"Papilionidae",21
17,703,"Pieridae",1
17,703,"Saturniidae",2
17,733,"",2
17,733,"Geometridae",2
17,733,"Lasiocampidae",7
17,733,"Noctuidae",4
17,733,"Sphingidae",1
17,736,"",1
17,736,"Erebidae",2
17,739,"",5
17,739,"Erebidae",10
17,739,"Geometridae",1
17,739,"Noctuidae",2
17,769,"Erebidae",1
18,534,"",1
18,534,"Depressariidae",1
18,534,"Erebidae",13
18,534,"Lasiocampidae",1
18,534,"Noctuidae",3
18,535,"Erebidae",1
18,536,"",1
18,536,"Erebidae",1
18,562,"",1
18,562,"Erebidae",11
18,562,"Lasiocampidae",2
18,562,"Noctuidae",1
18,563,"Erebidae",5
18,564,"Erebidae",2
18,564,"Lasiocampidae",1
18,565,"Erebidae",1
18,566,"Erebidae",24
18,566,"Geometridae",1
18,566,"Lasiocampidae",3
18,566,"Noctuidae",3
18,567,"",6
18,567,"Coleophoridae",1
18,567,"Erebidae",26
18,567,"Geometridae",2
18,567,"Lasiocampidae",4
18,567,"Noctuidae",7
18,567,"Nymphalidae",1
18,568,"Erebidae",10
18,568,"Lasiocampidae",1
18,568,"Noctuidae",1
18,568,"Nymphalidae",2
18,589,"",1
18,589,"Noctuidae",1
18,590,"Erebidae",13
18,590,"Geometridae",3
18,590,"Lasiocampidae",1
18,590,"Noctuidae",4
18,590,"Tineidae",1
18,591,"",1
18,591,"Erebidae",7
18,591,"Lasiocampidae",2
18,591,"Noctuidae",2
18,592,"Erebidae",2
18,592,"Geometridae",1
18,592,"Noctuidae",2
18,593,"",1
18,593,"Erebidae",72
18,593,"Hesperiidae",1
18,593,"Lasiocampidae",5
18,593,"Noctuidae",14
18,593,"Sphingidae",1
18,594,"",1
18,594,"Erebidae",14
18,594,"Geometridae",3
18,594,"Lasiocampidae",5
18,594,"Lycaenidae",1
18,594,"Noctuidae",5
18,595,"",9
18,595,"Crambidae",1
18,595,"Erebidae",56
18,595,"Geometridae",9
18,595,"Lasiocampidae",22
18,595,"Lycaenidae",1
18,595,"Noctuidae",15
18,595,"Nymphalidae",2
18,595,"Psychidae",3
18,595,"Tineidae",1
18,616,"",3
18,616,"Erebidae",1
18,617,"",3
18,617,"Erebidae",2
18,617,"Geometridae",2
18,617,"Lasiocampidae",8
18,617,"Noctuidae",2
18,617,"Nymphalidae",1
18,618,"",2
18,618,"Erebidae",5
18,618,"Geometridae",1
18,618,"Lasiocampidae",2
18,618,"Noctuidae",2
18,618,"Psychidae",1
18,618,"Saturniidae",1
18,619,"",3
18,619,"Erebidae",6
18,619,"Noctuidae",3
18,620,"",11
18,620,"Erebidae",32
18,620,"Geometridae",2
18,620,"Lasiocampidae",4
18,620,"Limacodidae",1
18,620,"Noctuidae",9
18,620,"Nymphalidae",1
18,620,"Pyralidae",1
18,621,"",2
18,621,"Erebidae",14
18,621,"Geometridae",1
18,621,"Lasiocampidae",1
18,621,"Limacodidae",1
18,621,"Noctuidae",5
18,621,"Nymphalidae",1
18,622,"",17
18,622,"Crambidae",1
18,622,"Erebidae",16
18,622,"Geometridae",2
18,622,"Lasiocampidae",30
18,622,"Noctuidae",6
18,622,"Nymphalidae",2
18,644,"Erebidae",2
18,644,"Lasiocampidae",9
18,644,"Noctuidae",4
18,644,"Pterophoridae",1
18,645,"",6
18,645,"Erebidae",3
18,645,"Lasiocampidae",4
18,645,"Noctuidae",1
18,645,"Nymphalidae",1
18,645,"Saturniidae",1
18,646,"",4
18,646,"Erebidae",6
18,646,"Geometridae",2
18,646,"Lasiocampidae",12
18,646,"Noctuidae",2
18,646,"Nymphalidae",2
18,647,"",9
18,647,"Erebidae",15
18,647,"Geometridae",2
18,647,"Lasiocampidae",4
18,647,"Noctuidae",4
18,647,"Nymphalidae",5
18,647,"Pieridae",1
18,648,"",10
18,648,"Erebidae",16
18,648,"Geometridae",3
18,648,"Lasiocampidae",7
18,648,"Noctuidae",7
18,648,"Notodontidae",1
18,648,"Nymphalidae",2
18,648,"Pieridae",1
18,648,"Psychidae",1
18,648,"Saturniidae",1
18,648,"Tortricidae",1
18,649,"",25
18,649,"Erebidae",25
18,649,"Gelechiidae",1
18,649,"Geometridae",14
18,649,"Lasiocampidae",67
18,649,"Noctuidae",14
18,649,"Nymphalidae",6
18,649,"Psychidae",1
18,649,"Pyralidae",1
18,649,"Sphingidae",1
18,649,"Tortricidae",2
18,672,"",4
18,672,"Erebidae",5
18,672,"Geometridae",1
18,672,"Lasiocampidae",1
18,672,"Noctuidae",2
18,672,"Nymphalidae",1
18,673,"",7
18,673,"Erebidae",2
18,673,"Lasiocampidae",9
18,673,"Noctuidae",3
18,673,"Nymphalidae",4
18,674,"",6
18,674,"Erebidae",1
18,674,"Geometridae",1
18,674,"Lasiocampidae",15
18,674,"Noctuidae",3
18,674,"Nymphalidae",2
18,675,"",4
18,675,"Erebidae",13
18,675,"Geometridae",1
18,675,"Lasiocampidae",16
18,675,"Noctuidae",7
18,675,"Nymphalidae",2
18,676,"",31
18,676,"Erebidae",30
18,676,"Geometridae",8
18,676,"Lasiocampidae",90
18,676,"Lycaenidae",1
18,676,"Noctuidae",29
18,676,"Nymphalidae",19
18,676,"Papilionidae",5
18,676,"Saturniidae",1
18,676,"Tortricidae",1
18,676,"Zygaenidae",3
18,702,"",12
18,702,"Erebidae",17
18,702,"Geometridae",4
18,702,"Lasiocampidae",43
18,702,"Lycaenidae",1
18,702,"Noctuidae",7
18,702,"Nymphalidae",8
18,702,"Papilionidae",3
18,702,"Saturniidae",1
18,703,"",12
18,703,"Erebidae",23
18,703,"Geometridae",7
18,703,"Lasiocampidae",33
18,703,"Lycaenidae",1
18,703,"Noctuidae",11
18,703,"Notodontidae",1
18,703,"Nymphalidae",15
18,703,"Papilionidae",8
18,703,"Saturniidae",1
18,703,"Sphingidae",1
18,733,"Erebidae",1
18,733,"Geometridae",1
18,733,"Lasiocampidae",5
18,733,"Noctuidae",1
18,733,"Nymphalidae",1
18,733,"Papilionidae",1
18,736,"Erebidae",3
18,736,"Lasiocampidae",1
18,736,"Noctuidae",1
18,736,"Notodontidae",1
18,739,"",3
18,739,"Erebidae",1
18,739,"Geometridae",1
18,739,"Noctuidae",1
19,507,"",1
19,507,"Erebidae",1
19,534,"",4
19,534,"Erebidae",16
19,534,"Geometridae",2
19,534,"Lasiocampidae",4
19,534,"Noctuidae",7
19,535,"Erebidae",7
19,535,"Noctuidae",1
19,536,"Erebidae",3
19,536,"Lasiocampidae",1
19,562,"",3
19,562,"Erebidae",3
19,562,"Geometridae",1
19,562,"Lasiocampidae",4
19,562,"Noctuidae",2
19,563,"Erebidae",3
19,563,"Lasiocampidae",5
19,564,"",1
19,564,"Erebidae",1
19,564,"Lasiocampidae",1
19,564,"Noctuidae",2
19,565,"",1
19,565,"Erebidae",2
19,565,"Geometridae",1
19,566,"Erebidae",12
19,566,"Lasiocampidae",11
19,566,"Notodontidae",1
19,566,"Nymphalidae",1
19,567,"",2
19,567,"Erebidae",10
19,567,"Lasiocampidae",2
19,568,"",2
19,568,"Erebidae",6
19,568,"Lasiocampidae",2
19,568,"Noctuidae",2
19,568,"Nymphalidae",1
19,589,"Geometridae",1
19,590,"",2
19,590,"Erebidae",12
19,590,"Lasiocampidae",3
19,590,"Noctuidae",2
19,590,"Nymphalidae",1
19,591,"",3
19,591,"Erebidae",1
19,591,"Lasiocampidae",7
19,592,"",1
19,592,"Erebidae",2
19,592,"Lasiocampidae",3
19,592,"Noctuidae",2
19,592,"Nymphalidae",2
19,592,"Sphingidae",1
19,593,"",3
19,593,"Erebidae",50
19,593,"Geometridae",2
19,593,"Lasiocampidae",18
19,593,"Noctuidae",5
19,593,"Nymphalidae",1
19,593,"Pyralidae",1
19,594,"",2
19,594,"Erebidae",11
19,594,"Geometridae",2
19,594,"Lasiocampidae",3
19,594,"Noctuidae",1
19,595,"",9
19,595,"Erebidae",30
19,595,"Geometridae",9
19,595,"Gracillariidae",1
19,595,"Hepialidae",1
19,595,"Lasiocampidae",32
19,595,"Noctuidae",3
19,595,"Nymphalidae",5
19,595,"Saturniidae",2
19,616,"",2
19,616,"Erebidae",1
19,616,"Noctuidae",4
19,616,"Nymphalidae",1
19,617,"",4
19,617,"Lasiocampidae",7
19,617,"Noctuidae",1
19,617,"Nymphalidae",1
19,618,"",6
19,618,"Erebidae",7
19,618,"Lasiocampidae",4
19,618,"Noctuidae",3
19,618,"Psychidae",1
19,619,"",4
19,619,"Erebidae",5
19,619,"Lasiocampidae",10
19,619,"Noctuidae",4
19,619,"Nymphalidae",1
19,619,"Tortricidae",1
19,620,"",5
19,620,"Erebidae",23
19,620,"Lasiocampidae",10
19,620,"Noctuidae",8
19,620,"Nymphalidae",3
19,621,"",1
19,621,"Erebidae",5
19,621,"Euteliidae",1
19,621,"Lasiocampidae",4
19,621,"Noctuidae",1
19,621,"Nymphalidae",2
19,621,"Sphingidae",1
19,622,"",21
19,622,"Erebidae",19
19,622,"Geometridae",8
19,622,"Hesperiidae",1
19,622,"Lasiocampidae",33
19,622,"Noctuidae",9
19,622,"Nymphalidae",1
19,622,"Tortricidae",1
19,644,"",3
19,644,"Lasiocampidae",5
19,644,"Nymphalidae",1
19,645,"",2
19,645,"Erebidae",1
19,645,"Geometridae",1
19,645,"Lasiocampidae",8
19,645,"Noctuidae",1
19,645,"Nymphalidae",6
19,646,"",7
19,646,"Erebidae",1
19,646,"Geometridae",2
19,646,"Lasiocampidae",5
19,646,"Noctuidae",6
19,646,"Nymphalidae",1
19,647,"",6
19,647,"Erebidae",7
19,647,"Geometridae",2
19,647,"Lasiocampidae",7
19,647,"Noctuidae",7
19,647,"Nymphalidae",4
19,648,"",14
19,648,"Erebidae",11
19,648,"Geometridae",1
19,648,"Lasiocampidae",23
19,648,"Noctuidae",8
19,648,"Nymphalidae",7
19,648,"Papilionidae",1
19,648,"Pieridae",1
19,648,"Pterophoridae",2
19,649,"",21
19,649,"Erebidae",13
19,649,"Geometridae",9
19,649,"Lasiocampidae",91
19,649,"Noctuidae",15
19,649,"Notodontidae",1
19,649,"Nymphalidae",4
19,649,"Pterophoridae",1
19,649,"Yponomeutidae",1
19,649,"Zygaenidae",1
19,672,"",1
19,672,"Erebidae",2
19,672,"Lasiocampidae",1
19,672,"Nymphalidae",1
19,673,"",1
19,673,"Erebidae",2
19,673,"Lasiocampidae",1
19,673,"Noctuidae",3
19,673,"Nymphalidae",1
19,673,"Papilionidae",1
19,674,"",7
19,674,"Coleophoridae",1
19,674,"Erebidae",6
19,674,"Lasiocampidae",3
19,674,"Noctuidae",3
19,674,"Nymphalidae",6
19,674,"Papilionidae",1
19,674,"Saturniidae",1
19,675,"",3
19,675,"Erebidae",8
19,675,"Lasiocampidae",17
19,675,"Noctuidae",3
19,675,"Nymphalidae",2
19,676,"",29
19,676,"Crambidae",1
19,676,"Erebidae",17
19,676,"Geometridae",10
19,676,"Lasiocampidae",70
19,676,"Noctuidae",10
19,676,"Nymphalidae",16
19,676,"Papilionidae",2
19,676,"Pieridae",1
19,676,"Saturniidae",1
19,676,"Yponomeutidae",1
19,702,"",12
19,702,"Erebidae",13
19,702,"Euteliidae",2
19,702,"Geometridae",3
19,702,"Lasiocampidae",22
19,702,"Noctuidae",14
19,702,"Nymphalidae",6
19,702,"Papilionidae",2
19,702,"Saturniidae",4
19,702,"Sphingidae",1
19,702,"Tortricidae",1
19,703,"",9
19,703,"Crambidae",1
19,703,"Erebidae",23
19,703,"Geometridae",2
19,703,"Lasiocampidae",4
19,703,"Noctuidae",8
19,703,"Notodontidae",1
19,703,"Nymphalidae",13
19,703,"Papilionidae",11
19,703,"Pieridae",1
19,703,"Saturniidae",5
19,703,"Sphingidae",1
19,733,"Erebidae",2
19,733,"Geometridae",2
19,733,"Lasiocampidae",7
19,733,"Noctuidae",2
19,733,"Notodontidae",1
19,733,"Nymphalidae",1
19,733,"Sphingidae",1
19,736,"Erebidae",4
19,736,"Geometridae",1
19,736,"Noctuidae",1
19,739,"",1
19,739,"Erebidae",6
19,739,"Noctuidae",3
20,507,"Lasiocampidae",1
20,534,"",1
20,534,"Erebidae",8
20,534,"Geometridae",4
20,534,"Lasiocampidae",18
20,534,"Noctuidae",5
20,534,"Nymphalidae",2
20,534,"Tortricidae",1
20,535,"",1
20,535,"Erebidae",7
20,535,"Geometridae",2
20,535,"Lasiocampidae",1
20,535,"Noctuidae",1
20,535,"Sphingidae",1
20,536,"Lasiocampidae",1
20,562,"",2
20,562,"Erebidae",5
20,562,"Geometridae",1
20,562,"Lasiocampidae",6
20,562,"Noctuidae",2
20,563,"Erebidae",1
20,563,"Lasiocampidae",6
20,563,"Lycaenidae",1
20,563,"Nymphalidae",1
20,564,"",1
20,564,"Erebidae",2
20,564,"Geometridae",1
20,564,"Lasiocampidae",8
20,564,"Noctuidae",1
20,564,"Nymphalidae",1
20,565,"",1
20,565,"Erebidae",4
20,565,"Lasiocampidae",2
20,565,"Noctuidae",3
20,566,"",5
20,566,"Erebidae",20
20,566,"Geometridae",5
20,566,"Lasiocampidae",14
20,566,"Lycaenidae",2
20,566,"Noctuidae",5
20,566,"Nymphalidae",1
20,567,"",5
20,567,"Erebidae",19
20,567,"Geometridae",1
20,567,"Lasiocampidae",10
20,567,"Noctuidae",6
20,567,"Nymphalidae",2
20,567,"Pyralidae",1
20,568,"",2
20,568,"Erebidae",6
20,568,"Lasiocampidae",6
20,568,"Noctuidae",1
20,568,"Nymphalidae",3
20,589,"",1
20,589,"Erebidae",1
20,589,"Geometridae",1
20,589,"Lasiocampidae",2
20,590,"",5
20,590,"Erebidae",5
20,590,"Lasiocampidae",5
20,590,"Noctuidae",3
20,590,"Nymphalidae",4
20,590,"Papilionidae",1
20,590,"Tortricidae",1
20,591,"",2
20,591,"Erebidae",6
20,591,"Geometridae",1
20,591,"Lasiocampidae",8
20,591,"Noctuidae",1
20,591,"Nymphalidae",1
20,592,"",4
20,592,"Erebidae",7
20,592,"Geometridae",1
20,592,"Lasiocampidae",4
20,592,"Noctuidae",1
20,592,"Nymphalidae",1
20,593,"",11
20,593,"Erebidae",75
20,593,"Geometridae",5
20,593,"Lasiocampidae",23
20,593,"Noctuidae",4
20,593,"Nymphalidae",3
20,593,"Psychidae",1
20,593,"Pyralidae",1
20,593,"Saturniidae",1
20,594,"",2
20,594,"Erebidae",15
20,594,"Geometridae",7
20,594,"Lasiocampidae",20
20,594,"Noctuidae",3
20,594,"Nymphalidae",1
20,594,"Saturniidae",1
20,595,"",24
20,595,"Crambidae",1
20,595,"Erebidae",46
20,595,"Geometridae",15
20,595,"Lasiocampidae",40
20,595,"Noctuidae",21
20,595,"Nymphalidae",4
20,595,"Psychidae",1
20,595,"Sesiidae",1
20,595,"Tortricidae",1
20,616,"",2
20,616,"Lasiocampidae",1
20,616,"Noctuidae",3
20,616,"Nymphalidae",1
20,617,"",6
20,617,"Erebidae",2
20,617,"Lasiocampidae",2
20,617,"Noctuidae",1
20,617,"Nymphalidae",3
20,618,"",9
20,618,"Erebidae",2
20,618,"Geometridae",1
20,618,"Lasiocampidae",4
20,618,"Limacodidae",1
20,618,"Noctuidae",3
20,619,"",4
20,619,"Erebidae",8
20,619,"Lasiocampidae",7
20,619,"Noctuidae",5
20,619,"Nymphalidae",4
20,620,"",15
20,620,"Erebidae",31
20,620,"Geometridae",1
20,620,"Lasiocampidae",14
20,620,"Limacodidae",1
20,620,"Noctuidae",18
20,620,"Nymphalidae",3
20,620,"Papilionidae",1
20,620,"Tortricidae",1
20,621,"",3
20,621,"Erebidae",9
20,621,"Geometridae",3
20,621,"Lasiocampidae",4
20,621,"Noctuidae",1
20,621,"Nymphalidae",3
20,622,"",27
20,622,"Erebidae",39
20,622,"Geometridae",16
20,622,"Hesperiidae",1
20,622,"Lasiocampidae",52
20,622,"Noctuidae",27
20,622,"Nymphalidae",4
20,622,"Plutellidae",1
20,622,"Psychidae",1
20,622,"Tortricidae",3
20,644,"",4
20,644,"Erebidae",2
20,644,"Geometridae",1
20,644,"Lasiocampidae",1
20,644,"Nymphalidae",5
20,644,"Papilionidae",1
20,645,"",6
20,645,"Erebidae",1
20,645,"Lasiocampidae",3
20,645,"Noctuidae",2
20,645,"Nymphalidae",4
20,646,"",6
20,646,"Erebidae",6
20,646,"Geometridae",3
20,646,"Lasiocampidae",4
20,646,"Noctuidae",9
20,646,"Notodontidae",1
20,646,"Nymphalidae",6
20,646,"Papilionidae",1
20,647,"",16
20,647,"Erebidae",11
20,647,"Geometridae",4
20,647,"Lasiocampidae",11
20,647,"Limacodidae",1
20,647,"Noctuidae",7
20,647,"Nymphalidae",3
20,647,"Papilionidae",1
20,648,"",11
20,648,"Coleophoridae",1
20,648,"Erebidae",18
20,648,"Geometridae",6
20,648,"Lasiocampidae",26
20,648,"Noctuidae",15
20,648,"Nymphalidae",8
20,648,"Psychidae",1
20,649,"",35
20,649,"Erebidae",21
20,649,"Geometridae",10
20,649,"Lasiocampidae",85
20,649,"Lycaenidae",1
20,649,"Noctuidae",32
20,649,"Notodontidae",1
20,649,"Nymphalidae",4
20,649,"Papilionidae",1
20,649,"Pieridae",1
20,649,"Psychidae",1
20,649,"Saturniidae",1
20,649,"Zygaenidae",1
20,672,"Erebidae",3
20,673,"",2
20,673,"Erebidae",6
20,673,"Lasiocampidae",1
20,673,"Lycaenidae",1
20,673,"Noctuidae",4
20,673,"Nymphalidae",3
20,673,"Papilionidae",2
20,674,"",2
20,674,"Erebidae",5
20,674,"Lasiocampidae",1
20,674,"Limacodidae",1
20,674,"Noctuidae",5
20,674,"Nymphalidae",4
20,674,"Papilionidae",3
20,674,"Saturniidae",1
20,674,"Tortricidae",1
20,675,"",6
20,675,"Erebidae",7
20,675,"Geometridae",1
20,675,"Lasiocampidae",7
20,675,"Noctuidae",3
20,675,"Nymphalidae",2
20,675,"Papilionidae",2
20,675,"Saturniidae",4
20,676,"",27
20,676,"Erebidae",25
20,676,"Gelechiidae",1
20,676,"Geometridae",6
20,676,"Hesperiidae",1
20,676,"Lasiocampidae",25
20,676,"Noctuidae",18
20,676,"Nymphalidae",18
20,676,"Papilionidae",3
20,676,"Saturniidae",6
20,676,"Sphingidae",1
20,702,"",9
20,702,"Crambidae",1
20,702,"Erebidae",25
20,702,"Geometridae",6
20,702,"Gracillariidae",1
20,702,"Lasiocampidae",9
20,702,"Noctuidae",10
20,702,"Nymphalidae",5
20,702,"Papilionidae",3
20,702,"Saturniidae",1
20,702,"Sphingidae",2
20,703,"",14
20,703,"Crambidae",1
20,703,"Erebidae",30
20,703,"Geometridae",5
20,703,"Lasiocampidae",3
20,703,"Noctuidae",3
20,703,"Notodontidae",2
20,703,"Nymphalidae",7
20,703,"Papilionidae",14
20,703,"Pieridae",1
20,703,"Saturniidae",6
20,703,"Sphingidae",3
20,733,"",1
20,733,"Erebidae",2
20,733,"Lasiocampidae",3
20,733,"Nymphalidae",1
20,733,"Sphingidae",1
20,736,"",1
20,736,"Geometridae",2
20,736,"Nymphalidae",1
20,736,"Pyralidae",1
20,736,"Tortricidae",1
20,739,"",2
20,739,"Erebidae",8
20,739,"Lasiocampidae",5
20,739,"Noctuidae",5
21,507,"Erebidae",4
21,534,"",22
21,534,"Erebidae",5
21,534,"Gelechiidae",1
21,534,"Geometridae",7
21,534,"Lasiocampidae",15
21,534,"Noctuidae",8
21,534,"Nymphalidae",2
21,535,"",1
21,535,"Erebidae",2
21,535,"Noctuidae",4
21,536,"",1
21,536,"Erebidae",1
21,562,"",3
21,562,"Erebidae",7
21,562,"Geometridae",6
21,562,"Lasiocampidae",11
21,562,"Lycaenidae",1
21,562,"Noctuidae",7
21,562,"Nymphalidae",1
21,563,"Erebidae",5
21,563,"Lasiocampidae",4
21,563,"Noctuidae",1
21,563,"Nymphalidae",2
21,564,"",1
21,564,"Erebidae",3
21,564,"Lasiocampidae",9
21,564,"Noctuidae",3
21,564,"Pterophoridae",1
21,565,"Erebidae",5
21,565,"Lasiocampidae",4
21,565,"Nymphalidae",1
21,565,"Psychidae",1
21,566,"",16
21,566,"Erebidae",22
21,566,"Geometridae",8
21,566,"Lasiocampidae",21
21,566,"Lycaenidae",8
21,566,"Noctuidae",5
21,566,"Nymphalidae",9
21,566,"Pterophoridae",1
21,566,"Sphingidae",1
21,567,"",9
21,567,"Erebidae",23
21,567,"Geometridae",2
21,567,"Hesperiidae",1
21,567,"Lasiocampidae",18
21,567,"Noctuidae",3
21,567,"Nymphalidae",15
21,567,"Tortricidae",1
21,568,"",1
21,568,"Erebidae",14
21,568,"Geometridae",1
21,568,"Lasiocampidae",14
21,568,"Noctuidae",2
21,568,"Nymphalidae",4
21,589,"",2
21,589,"Erebidae",2
21,589,"Lasiocampidae",2
21,589,"Noctuidae",3
21,589,"Nymphalidae",2
21,589,"Plutellidae",1
21,590,"",9
21,590,"Erebidae",15
21,590,"Geometridae",2
21,590,"Lasiocampidae",7
21,590,"Lycaenidae",1
